name,brand,category,price_inr,original_price_inr,discount_percent,rating,total_reviews,image_url,myntra_url,platform
Allen Solly Structured Hobo Bag,Allen Solly,Accessories,1649,2999,45,4.6,209,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/30918882/2024/11/26/a042b595-a65c-4def-b1c8-e05be8d1dbcb1732617894241-Allen-Solly-Women-Handbags-5791732617893637-1.jpg",https://www.myntra.com/handbags/allen+solly/allen-solly-structured-hobo-bag/30918882/buy,myntra
DailyObjects Shopper Handheld Bag,DailyObjects,Accessories,1299,1899,32,4.6,207,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2026/MAY/16/Ib9uz9Bn_2fbb3dec0f5c4bc3a3fd3fec227a682d.jpg",https://www.myntra.com/handbags/dailyobjects/dailyobjects-shopper-handheld-bag/32376213/buy,myntra
MIRAGGIO Mini Crossbody Bag,MIRAGGIO,Accessories,2099,2999,900,4.6,561,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/31015894/2025/2/14/33c62a55-c296-4903-842b-5b5f96ff8ce91739533405071-MIRAGGIO-Brown-PU-Eve-Crossbody-Bag-2171739533404527-1.jpg",https://www.myntra.com/handbags/miraggio/miraggio-eve-brown-sling-bag-with-detachable-strap/31015894/buy,myntra
StyleCast Oversized Bucket Handheld Bag with Applique,StyleCast,Accessories,1169,2999,61,0,0,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2025/APRIL/23/9KTNnIjE_27cbd36a4a884fe69ed6b620c6f9f14f.jpg",https://www.myntra.com/handbags/stylecast/stylecast-oversized-bucket-handheld-bag-with-applique/32375930/buy,myntra
Allen Solly Solid Structured Sling Bag,Allen Solly,Accessories,1649,2999,45,4.7,248,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/26300612/2024/1/3/0e08d9fa-ad13-46f7-8626-114b7726109c1704277848354HandbagsAllenSollyWomenHandbagsAllenSollyWomenHandbagsAllenS1.jpg",https://www.myntra.com/handbags/allen+solly/allen-solly-solid-structured-sling-bag/26300612/buy,myntra
Mast & Harbour Office Bag with Tasselled,Mast & Harbour,Accessories,1504,3499,57,4.5,3600,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2025/FEBRUARY/24/HMQWo9zX_32b1b45bc00446d79a0315ec09666c38.jpg",https://www.myntra.com/handbags/mast+%26+harbour/mast--harbour-textured-structured-tote-bag-with-tasselled/32877617/buy,myntra
Donicy Tote Bag,Donicy,Accessories,1669,3999,58,0,0,,https://www.myntra.com/handbags/donicy/donicy-textured-structured-tote-bag/41525501/buy,myntra
EcoRight Structured Sling Bag,EcoRight,Accessories,1499,2799,46,4.3,668,,https://www.myntra.com/handbags/ecoright/ecoright-printed-structured-sling-bag/27321356/buy,myntra
StyleCast PU Half Moon Handheld Bag,StyleCast,Accessories,1578,3849,59,4.5,252,,https://www.myntra.com/handbags/stylecast/stylecast-pu-half-moon-handheld-bag-with-detachable-sling-strap/37396377/buy,myntra
DailyObjects Sling Bag,DailyObjects,Accessories,1999,2499,20,4.8,23,,https://www.myntra.com/handbags/dailyobjects/dailyobjects-sling-bag-/38080842/buy,myntra
Allen Solly Sling Bag,Allen Solly,Accessories,1649,2999,45,4.4,637,,https://www.myntra.com/handbags/allen+solly/allen-solly-sling-bag-/26300534/buy,myntra
Mochi Half Moon Handheld Bag,Mochi,Accessories,1488,2290,35,4.7,989,,https://www.myntra.com/handbags/mochi/mochi-half-moon-handheld-bag/31164088/buy,myntra
Van Heusen Structured Sling Bag,Van Heusen,Accessories,1507,2899,48,4.7,55,,https://www.myntra.com/handbags/van+heusen/van-heusen-structured-sling-bag/31173176/buy,myntra
Lino Perros Structured Sling Bag,Lino Perros,Accessories,2077,3995,48,4.6,503,,https://www.myntra.com/handbags/lino+perros/lino-perros-structured-sling-bag/30113650/buy,myntra
Van Heusen Structured Shoulder Bag,Van Heusen,Accessories,1507,2899,48,4.4,127,,https://www.myntra.com/handbags/van+heusen/van-heusen-structured-shoulder-bag/33390249/buy,myntra
Fastrack Women Textured Sling Bag,Fastrack,Accessories,879,1599,45,4.6,2000,,https://www.myntra.com/handbags/fastrack/fastrack-women-chain-detail-sling-bag/16205100/buy,myntra
Tatuaa PU Up to 18 inch Handbags,Tatuaa,Accessories,1699,3999,58,0,0,,https://www.myntra.com/handbags/tatuaa/tatuaa-pu-up-to-18-inch-fashion/41526546/buy,myntra
Mochi Shopper Handheld Bag,Mochi,Accessories,1122,2290,51,4.5,972,,https://www.myntra.com/handbags/mochi/mochi-blue-shopper-handheld-bag/17392834/buy,myntra
Van Heusen Structured Shoulder Bag,Van Heusen,Accessories,1507,2899,48,4.4,107,,https://www.myntra.com/handbags/van+heusen/van-heusen-structured-shoulder-bag/33390275/buy,myntra
DailyObjects Sling Crossbody Bag,DailyObjects,Accessories,1299,2099,38,4.6,207,,https://www.myntra.com/handbags/dailyobjects/dailyobjects-cardinal-love-march-sling-crossbody-bag/35332529/buy,myntra
MIRAGGIO Colorblocked Sling Bag,MIRAGGIO,Accessories,1874,2499,25,4.6,1400,,https://www.myntra.com/handbags/miraggio/miraggio-luna-white-wallet-with-detachable-chain-strap/16916914/buy,myntra
ZOUK Ethnic Motif Printed Sling Bag,ZOUK,Accessories,899,2565,1666,4.6,3400,,https://www.myntra.com/handbags/zouk/zouk-jodhpur-damask-ethnic-motifs-printed-structured-sling-bag/29799042/buy,myntra
Lino Perros Unisex Structured Sling Bag,Lino Perros,Accessories,2077,3995,48,4.6,505,,https://www.myntra.com/handbags/lino+perros/lino-perros-unisex-solid-structured-sling-bag-with-pouch/32634982/buy,myntra
MIRAGGIO Textured Sling Bag,MIRAGGIO,Accessories,1924,3499,45,4.5,362,,https://www.myntra.com/handbags/miraggio/miraggio-caroline-green-crossbody-bag-with-adjustable-strap/23641168/buy,myntra
ZOUK Paisley Printed Sling Bag,ZOUK,Accessories,899,2565,1666,4.6,3400,,https://www.myntra.com/handbags/zouk/zouk-paisley-printed-structured-sling-bag/29799026/buy,myntra
ZOUK Floral Printed Sling Bag,ZOUK,Accessories,899,2599,1700,4.6,5200,,https://www.myntra.com/handbags/zouk/zouk-bidri-kaiser-harmony-floral-printed-structured-sling-bag/29816310/buy,myntra
Allen Solly Laptop Handheld Bag,Allen Solly,Accessories,2364,4299,45,4.5,304,,https://www.myntra.com/handbags/allen+solly/allen-solly-women-laptop-handheld-bag/29441016/buy,myntra
Tatuaa PU Up to 18 inch Handbags,Tatuaa,Accessories,1699,3999,58,0,0,,https://www.myntra.com/handbags/tatuaa/tatuaa-textured-pu-up-to-18-inch-fashion/41526545/buy,myntra
MANGO Textured Shoulder Bag,MANGO,Accessories,2653,3790,30,4.5,331,,https://www.myntra.com/handbags/mango/mango-textured-oversized-structured-shoulder-bag/34879957/buy,myntra
Exotic Structured Quilted Sling Bag,Exotic,Accessories,849,2599,67,4.6,2400,,https://www.myntra.com/handbags/exotic/exotic-textured-pu-sling-bag-with-quilted/38540560/buy,myntra
Allen Solly Sling Bag,Allen Solly,Accessories,1539,2799,45,4.5,428,,https://www.myntra.com/handbags/allen+solly/allen-solly-sling-bag/25729460/buy,myntra
MIRAGGIO Structured Shoulder Bag,MIRAGGIO,Accessories,1949,2999,1050,4.8,2000,,https://www.myntra.com/handbags/miraggio/miraggio-freya-white-shoulder-bag/23102454/buy,myntra
Allen Solly Women Quilted Satchel,Allen Solly,Accessories,1649,2999,45,4.7,1500,,https://www.myntra.com/handbags/allen+solly/allen-solly-women-quilted-satchel-/25447454/buy,myntra
Lino Perros Solid Faux Leather Laptop Bag,Lino Perros,Accessories,1753,4495,61,4.3,16800,,https://www.myntra.com/handbags/lino+perros/lino-perros-black-solid-faux-leather-laptop-bag/7743514/buy,myntra
Mast & Harbour PU Structured Tote Bag,Mast & Harbour,Accessories,679,3499,81,4.4,323,,https://www.myntra.com/handbags/mast+%26+harbour/mast--harbour-pu-structured-tote-bag/39290669/buy,myntra
MANGO Textured Shoulder Bag,MANGO,Accessories,2274,3790,40,4.5,329,,https://www.myntra.com/handbags/mango/mango-textured-oversized-structured-shoulder-bag/35018409/buy,myntra
Gulaab Jaipur Printed Pure Cotton Tote Bag,Gulaab Jaipur,Accessories,1399,2699,48,0,0,,https://www.myntra.com/handbags/gulaab+jaipur/gulaab-jaipur-animal-printed-pure-cotton-tote-bag/41541758/buy,myntra
MIRAGGIO Structured Shoulder Bag,MIRAGGIO,Accessories,1649,2999,45,4.9,26,,https://www.myntra.com/handbags/miraggio/miraggio-women-textured-structured-shoulder-bag/37681770/buy,myntra
Allen Solly Structured Handheld Bag,Allen Solly,Accessories,1979,3599,45,4.3,101,,https://www.myntra.com/handbags/allen+solly/allen-solly-structured-handheld-bag-with-detachable-sling-strap/38809975/buy,myntra
Lavie Mono Tyra Satchel Handbag,Lavie,Accessories,1499,4799,3300,4.5,629,,https://www.myntra.com/handbags/lavie/lavie-womens-mono-tyra-medium-satchel-handbag/32063673/buy,myntra
Lavie Beech Flap Satchel Handbag,Lavie,Accessories,1449,4499,3050,4.4,6800,,https://www.myntra.com/handbags/lavie/lavie-womens-beech-flap-large-satchel-handbag/2407594/buy,myntra
Allen Solly Structured Sling Bag,Allen Solly,Accessories,1814,3299,45,4.7,297,,https://www.myntra.com/handbags/allen+solly/allen-solly-textured-structured-sling-bag/30908074/buy,myntra
StyleCast Women Solid Sling Bag,StyleCast,Accessories,1072,2749,61,4.3,329,,https://www.myntra.com/handbags/stylecast/stylecast-women-solid-crossbody-buckle-detail-sling-bag/37291460/buy,myntra
Lavie Veden Flap Satchel Handbag,Lavie,Accessories,1299,4999,3700,4.4,571,,https://www.myntra.com/handbags/lavie/lavie-womens-veden-large-flap-satchel-handbag/30669074/buy,myntra
Safari Printed Laptop Backpack,Safari,Accessories,847,2569,67,4.5,6,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2026/MARCH/6/2S7iFwlj_d15cf9857012402d81ef116b9c7f40c5.jpg",https://www.myntra.com/backpacks/safari/safari-women-printed-laptop-backpack/40181526/buy,myntra
DailyObjects Unisex Pedal Daypack Backpack,DailyObjects,Accessories,1349,2499,46,4.4,1100,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2026/JANUARY/28/PBvTgpWz_0c498b81e9df4112922ed9fa88937c99.jpg",https://www.myntra.com/backpacks/dailyobjects/dailyobjects-unisex-backpack-with-compression-straps-up-to-14-inch/26292760/buy,myntra
WROGN Brand Logo Backpack,WROGN,Accessories,745,3999,81,4,92,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2026/JANUARY/21/crq03pus_7adabfa4ffd0471b8458d3e7ff5dbc25.jpg",https://www.myntra.com/backpacks/wrogn/wrogn-unisex-brand-logo-backpack/39175756/buy,myntra
Puma Phase CB Logo Small Backpack,Puma,Accessories,899,1799,50,4.4,2000,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2025/MAY/15/oSKbDreI_924d7296d2b34a538aae2716da7ada5a.jpg",https://www.myntra.com/backpacks/puma/puma-phase-cb-logo-detail-small-backpack/34145655/buy,myntra
AMERICAN TOURISTER Riley Ergonomic Backpack 28L,AMERICAN TOURISTER,Accessories,1512,2750,45,4.6,14,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2026/MARCH/23/RbP8wq2C_ad2f77257ec6484ab7682ca2c1d42d14.jpg",https://www.myntra.com/backpacks/american+tourister/american-tourister-riley-ergonomic-backpack-28l/34179851/buy,myntra
Tommy Hilfiger Brand Logo Backpack,Tommy Hilfiger,Accessories,1241,2699,54,4.7,197,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2026/FEBRUARY/3/2AlQceCu_ac72e4eaddf64b329e306e631abe6db1.jpg",https://www.myntra.com/backpacks/tommy+hilfiger/tommy-hilfiger-unisex-kids-brand-logo-backpack/39290428/buy,myntra
Puma Phase Kids' Small Backpack,Puma,Accessories,899,1799,50,3.9,231,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2025/NOVEMBER/18/WZkmatkg_6fdb9b4a88be4da29c4d217c55f4a228.jpg",https://www.myntra.com/backpacks/puma/puma-phase-kids-lightweight-small-backpack/38043973/buy,myntra
AMERICAN TOURISTER Geometric Printed Backpack 33L,AMERICAN TOURISTER,Accessories,1299,2300,1001,4.4,7,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2026/MARCH/23/qukXc4kX_9e64597952b349a086c0ee5fb38055fb.jpg",https://www.myntra.com/backpacks/american+tourister/american-tourister-sest-geometric-printed-backpack-33l/34179809/buy,myntra
WROGN Unisex Backpack with USB Port 23L,WROGN,Accessories,649,3499,81,4.3,8800,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2025/NOVEMBER/17/s7jxJT5C_d0e334ed8fe948399048dbc72796adda.jpg",https://www.myntra.com/backpacks/wrogn/wrogn-unisex-backpack-with-usb-charging-port-23l/23849642/buy,myntra
Skybags Kids Printed Backpack,Skybags,Accessories,772,2500,1728,4.5,548,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/34554590/2025/7/21/7c1b4837-a38f-41ba-ab1e-3b8bf4ecec071753077329085-Skybags-Drip-Max-32L-Aqua-Blue-School-Bag-for-Kids--3-Compar-1.jpg",https://www.myntra.com/backpacks/skybags/skybags-kids-brand-logo-printed-backpack-32l/34554590/buy,myntra
MAEJOY Women Beige Textured Backpack,MAEJOY,Accessories,769,2199,1430,0,0,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2026/MARCH/6/STdh4qIf_0b6b0fa427e946398924c4e553d54145.jpg",https://www.myntra.com/backpacks/maejoy/maejoy-women-beige-textured-beach-backpack/37069813/buy,myntra
Packster Backpack with Compression Straps,Packster,Accessories,787,989,20,0,0,,https://www.myntra.com/backpacks/packster/packster-men-backpack-with-compression-straps/42217105/buy,myntra
MONVELLI Brand Logo Backpack,MONVELLI,Accessories,738,1999,63,4,14,,https://www.myntra.com/backpacks/monvelli/monvelli-men-brand-logo-backpack/39031225/buy,myntra
IRTH by House of Titan Gracie Backpack,IRTH by House of Titan,Accessories,2586,3695,30,4.6,13,,https://www.myntra.com/backpacks/irth+by+house+of+titan/irth-by-house-of-titan-women-gracie-backpack-with-chain-straps/39234018/buy,myntra
Wildcraft Women Colourblocked Backpack,Wildcraft,Accessories,527,1599,67,4.4,53300,,https://www.myntra.com/backpacks/wildcraft/wildcraft-women-grey-melange--red-colourblocked-backpack/7770864/buy,myntra
Lino Perros Women Solid Backpack,Lino Perros,Accessories,2106,3695,43,4.6,3800,,https://www.myntra.com/backpacks/lino+perros/lino-perros-women-pacman-timeless-black-backpack/11632604/buy,myntra
DailyObjects Unisex Non-Padded Backpack,DailyObjects,Accessories,1349,2499,46,4.4,1100,,https://www.myntra.com/backpacks/dailyobjects/dailyobjects-unisex-compression-straps-textured-non-padded-14-inch-laptop-backpack/25707452/buy,myntra
Priority Backpack,Priority,Accessories,601,1999,70,4.6,93,,https://www.myntra.com/backpacks/priority/priority-unisex-kids-backpack/30564462/buy,myntra
StyleCast x Revolte Geometric Backpack,StyleCast x Revolte,Accessories,1272,3349,62,3.5,15,,https://www.myntra.com/backpacks/stylecast+x+revolte/stylecast-x-revolte-women-geometric-backpack/37695830/buy,myntra
Wildcraft Unisex My Style 2 Backpack,Wildcraft,Accessories,554,1499,63,4.3,11800,,https://www.myntra.com/backpacks/wildcraft/wildcraft-unisex-black-my-style-2-backpack/14480070/buy,myntra
Puma Phase Reliable Backpack,Puma,Accessories,899,1499,40,4.5,954,,https://www.myntra.com/backpacks/puma/puma-phase-reliable-lightweight-backpack/38047965/buy,myntra
Packster Graphic Backpack with Compression Straps,Packster,Accessories,787,989,20,0,0,,https://www.myntra.com/backpacks/packster/packster-men-graphic-applique-backpack-with-compression-straps/42217084/buy,myntra
Red Tape Unisex Laptop Backpack,Red Tape,Accessories,1679,5599,70,4.6,67,,https://www.myntra.com/backpacks/red+tape/red-tape-unisex-laptop-backpack/33768128/buy,myntra
ZOUK Women Vegan Leather Backpack,ZOUK,Accessories,1769,6998,5229,4.6,3300,,https://www.myntra.com/backpacks/zouk/zouk-women-floral-printed-vegan-leather-backpack-with-compression-straps-up-to-16-inch/26630114/buy,myntra
WROGN Water Resistant Backpack 31L,WROGN,Accessories,799,3499,77,4.3,9400,,https://www.myntra.com/backpacks/wrogn/wrogn-ergonomic-water-resistant-backpack-with-reflective-strip--rain-cover-31l/22226482/buy,myntra
StyleCast Backpack,StyleCast,Accessories,1035,2799,63,4.1,62,,https://www.myntra.com/backpacks/stylecast/stylecast-women-backpack/37590113/buy,myntra
Wildcraft Unisex Graphic Backpack,Wildcraft,Accessories,1247,2399,48,3.7,9,,https://www.myntra.com/backpacks/wildcraft/wildcraft-unisex-kids-graphic-backpack/33382084/buy,myntra
Allen Solly Women Quilted Backpack,Allen Solly,Accessories,2123,3599,41,4.8,35,,https://www.myntra.com/backpacks/allen+solly/allen-solly-women-quilted-backpack/35740109/buy,myntra
StyleCast x Revolte Geometric Backpack,StyleCast x Revolte,Accessories,1473,3349,56,4.2,27,,https://www.myntra.com/backpacks/stylecast+x+revolte/stylecast-x-revolte-women-geometric-backpack/37695823/buy,myntra
Tommy Hilfiger Brand Logo Backpack,Tommy Hilfiger,Accessories,1160,2699,57,4.7,193,,https://www.myntra.com/backpacks/tommy+hilfiger/tommy-hilfiger-unisex-kids-brand-logo-backpack/39290426/buy,myntra
ZOUK Women Vegan Leather Backpack,ZOUK,Accessories,1769,6998,5229,4.6,3300,,https://www.myntra.com/backpacks/zouk/zouk--women-ethnic-printed-vegan-leather-backpack-with-compression-straps-up-to-16-inch/26630110/buy,myntra
Accessorize Synthetic Leather Backpack,Accessorize,Accessories,2558,7995,68,4.6,262,,https://www.myntra.com/backpacks/accessorize/accessorize-synthetic-leather-backpack-up-to-13-inch/25597792/buy,myntra
Packster Graphic Backpack with Compression Straps,Packster,Accessories,726,889,18,0,0,,https://www.myntra.com/backpacks/packster/packster-men-graphic-backpack-with-compression-straps/42217109/buy,myntra
Decathlon Solid Backpack,Decathlon,Accessories,699,999,30,4.3,775,,https://www.myntra.com/backpacks/decathlon/decathlon-quechua---junior-blue-nh100-abrasion-resistance-hiking-backpack-15l/13031794/buy,myntra
StyleCast x Revolte Backpack,StyleCast x Revolte,Accessories,1424,3849,63,0,0,,https://www.myntra.com/backpacks/stylecast+x+revolte/stylecast-x-revolte-men-backpack/37695770/buy,myntra
AMERICAN TOURISTER Kids Printed Backpack,AMERICAN TOURISTER,Accessories,984,1800,816,4.8,18,,https://www.myntra.com/backpacks/american+tourister/american-tourister-kids-printed-backpack/38888384/buy,myntra
ZOUK Women Vegan Leather Backpack,ZOUK,Accessories,1769,6998,5229,4.6,3300,,https://www.myntra.com/backpacks/zouk/zouk-women-floral-printed-vegan-leather-backpack-with-compression-straps-up-to-16-inch/26630118/buy,myntra
StyleCast x Revolte Men Synthetic Backpacks,StyleCast x Revolte,Accessories,1332,3249,59,0,0,,https://www.myntra.com/backpacks/stylecast+x+revolte/stylecast-x-revolte-men-backpack/40891791/buy,myntra
Metro Backpack,Metro,Accessories,1220,2490,51,4.6,373,,https://www.myntra.com/backpacks/metro/metro-women-green-backpack/18458474/buy,myntra
Nike Kids Brand Logo Backpack,Nike,Accessories,1137,1895,40,4.6,180,,https://www.myntra.com/backpacks/nike/nike-brasilia-jdi-older-kids-mini-backpack-11l/35546499/buy,myntra
StyleCast x Revolte Backpack,StyleCast x Revolte,Accessories,1044,2749,62,3.9,14,,https://www.myntra.com/backpacks/stylecast+x+revolte/stylecast-x-revolte-men-backpack/37695837/buy,myntra
Anouk Floral Printed Backpack,Anouk,Accessories,606,2899,79,4.6,228,,https://www.myntra.com/backpacks/anouk/anouk-floral-printed-backpack/30023291/buy,myntra
Packster Graphic Backpack with Compression Straps,Packster,Accessories,787,989,20,0,0,,https://www.myntra.com/backpacks/packster/packster-men-graphic-backpack-with-compression-straps/42217101/buy,myntra
Genie Backpack,Genie,Accessories,1699,2832,40,4.9,8,,https://www.myntra.com/backpacks/genie/genie-women-backpack/38894680/buy,myntra
Puma Phase Brand Logo Backpack,Puma,Accessories,1071,1599,33,4.4,196,,https://www.myntra.com/backpacks/puma/puma-unisex-phase-brand-logo-laptop-backpack/32886463/buy,myntra
Wildcraft Kids Brand Logo Backpack,Wildcraft,Accessories,673,3739,82,4.7,28,,https://www.myntra.com/backpacks/wildcraft/wildcraft-kids-brand-logo-backpack/33382089/buy,myntra
StyleCast Women PVC Backpacks,StyleCast,Accessories,1471,3199,54,4,13,,https://www.myntra.com/backpacks/stylecast/stylecast-women-typography-backpack/37992291/buy,myntra
Puma Unisex Classic Backpack,Puma,Accessories,1385,3299,58,4.4,108,,https://www.myntra.com/backpacks/puma/puma-unisex-classic-backpack/26255394/buy,myntra
FUR JADEN Unisex Number Lock Backpack,FUR JADEN,Accessories,589,2000,1411,4.3,2600,,https://www.myntra.com/backpacks/fur+jaden/fur-jaden-unisex-black-anti-theft-number-lock-backpack---20l/20630650/buy,myntra
Wildcraft Xplorer Laptop Backpack,Wildcraft,Accessories,974,2499,61,4.5,843,,https://www.myntra.com/backpacks/wildcraft/wildcraft-unisex-xplorer-laptop-backpack/30837516/buy,myntra
Ajmal Men Silver Shade EDP 100 ml,Ajmal,Beauty,1100,2000,45,4.3,5400,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2026/MARCH/5/ZwC9hrr8_70636eb744914e6ea5380d516b08d9cf.jpg",https://www.myntra.com/perfume/ajmal/ajmal-men-silver-shade-long-lasting-edp-perfume---100ml---citrus-fragrance/7688471/buy,myntra
BEARDO Set of 2 Eau De Parfum,BEARDO,Beauty,744,2400,69,4.5,4600,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/15782408/2024/2/5/daa5935c-fd90-4b5b-8368-5818e1e0ec181707129231890-Beardo-Set-of-God-Father--Whisky-Smoke-Eau-De-Parfum-100-ml--1.jpg",https://www.myntra.com/perfume/beardo/beardo-set-of-god-father--whisky-smoke-eau-de-parfum-100-ml-each/15782408/buy,myntra
Marks & Spencer Men Smoked Oud Eau De Toilette,Marks & Spencer,Beauty,599,799,25,4.1,234,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/27628948/2024/2/15/4017f7c9-3283-48e9-bce2-32333a03891d1708002993458Perfume1.jpg",https://www.myntra.com/perfume/marks+%26+spencer/marks--spencer-men-discover-smoked-oud-eau-de-toilette---30-ml/27628948/buy,myntra
Renee Women Goddess EDP - 100 ml,Renee,Beauty,269,899,70,4.4,6200,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/4/uMOZffug_10a4f46e9fcf4bd78a5bbabdc880d52d.jpg",https://www.myntra.com/perfume/renee/renee-women-goddess-long-lasting-eau-de-parfum---100ml/34848897/buy,myntra
BEARDO Set of 2 Eau De Parfum,BEARDO,Beauty,675,2700,75,4.5,3600,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/15782402/2024/2/16/86a54a78-a3c2-41b2-a396-53b28f02b0bb1708084534427BeardoSetofGodFatherDarkSideEauDeParfum100mlEach1.jpg",https://www.myntra.com/perfume/beardo/beardo-set-of-god-father--dark-side-eau-de-parfum-100-ml-each/15782402/buy,myntra
BLA BLI BLU Men Hustler Perfume - 90ml,BLA BLI BLU,Beauty,246,1299,81,4.4,7700,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2026/MARCH/20/FmFDeQxo_73e6577d256d4d62922ba181a9288017.jpg",https://www.myntra.com/perfume/bla+bli+blu/bla-bli-blu-men-hustler-long-lasting-perfume---90ml/38312140/buy,myntra
Marks & Spencer Women Sweet Frangipani EDT,Marks & Spencer,Beauty,599,799,25,4.2,9,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/27/yrwl2RWT_9bf34bb4d9a34355a6870fb08eceb634.jpg",https://www.myntra.com/perfume/marks+%26+spencer/marks--spencer-women-sweet-frangipani-long-lasting-eau-de-toilette---30-ml/37226888/buy,myntra
CONTRABAND Women Have It All EDP,CONTRABAND,Beauty,1062,1250,15,4.6,167,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2026/MARCH/11/vB5Uxr8y_9d079dbe63724f91a040a6b36319ea2d.jpg",https://www.myntra.com/perfume/contraband/contraband-women-have-it-all-long-lasting-eau-de-parfum---20ml/37176277/buy,myntra
Carlton London Set of 4 EDP Perfume-30ml each,Carlton London,Beauty,747,2490,70,4.5,14400,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/25754148/2023/12/13/ac0ef319-3859-4e41-b33f-0c75f585380b1702462159645-Carlton-London-Euphoria-Women-Gift-Set-of-4-EDP-Perfume---30-6.jpg",https://www.myntra.com/perfume/carlton+london/carlton-london-euphoria-women-gift-set-of-4-edp-perfume---30ml-each/25754148/buy,myntra
Plum Pocket Diary Perfume Set,Plum,Beauty,343,399,14,4.4,847,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/20/supFlj1r_ba1613caa3b4409b897adec5cf400beb.jpg",https://www.myntra.com/perfume/plum/plum-bodylovin-4-pcs-pocket-diary-perfume-discovery-set---3-ml-each/36724269/buy,myntra
CONTRABAND Women Have It All EDP - 30 ml,CONTRABAND,Beauty,1487,1750,15,4.6,169,"https://assets.myntassets.com/f_auto,dpr_1.0,q_85,w_720,c_limit,fl_progressive/assets/images/2026/MARCH/11/hQpCbtwY_419835fbdc6e45a29263b3c2a4014f53.jpg",https://www.myntra.com/perfume/contraband/contraband-women-have-it-all-eau-de-parfum---30-ml/33380737/buy,myntra
SKINN Men Tales Rio Perfume 100ml,SKINN,Beauty,821,1095,25,4.5,8900,,https://www.myntra.com/perfume/skinn/skinn-men-tales-rio-perfume-100ml/13990540/buy,myntra
Wild stone Men Edge EDP 100 ml,Wild stone,Beauty,384,699,45,4.5,56000,,https://www.myntra.com/perfume/wild+stone/wild-stone-men-edge-eau-de-parfum-100-ml/10019567/buy,myntra
Ajmal Oud of Dubai Men EDP 100ml,Ajmal,Beauty,846,1099,23,4.2,3800,,https://www.myntra.com/perfume/ajmal/ajmal-oud-of-dubai-amber-woody-unisex--oriental-scent-long-lasting-edp-perfume---100ml-/32001284/buy,myntra
SKINN Men Raw Eau De Parfum 50 ml,SKINN,Beauty,1715,1995,14,4.5,30900,,https://www.myntra.com/perfume/skinn/skinn-by-titan-men-raw-edp--50-ml/11785228/buy,myntra
Fastrack Men 2 Pcs Eau De Perfume,Fastrack,Beauty,1008,1440,30,0,0,,https://www.myntra.com/fragrance-gift-set/fastrack/fastrack-men-set-of-2-trance--100-ml--night-out-eau-de-perfume---50-ml/39961275/buy,myntra
